especie,lon,lat,pais,estado,data_evento,tipo_registro,instituicao,colecao,numero_catalogo,incerteza_m,fonte
"Bradypus variegatus Schinz, 1825",-83.753428,9.74619,Costa Rica,Cartago,2022-07-19T22:50:01,HUMAN_OBSERVATION,iNaturalist,Observations,341376625,212909,GBIF
"Bradypus variegatus Schinz, 1825",-45.459931,-23.639852,Brazil,São Paulo,2022-07-22T14:00,HUMAN_OBSERVATION,iNaturalist,Observations,357977012,2452686,GBIF
"Bradypus variegatus Schinz, 1825",-82.821924,9.709013,Costa Rica,Limón,2022-07-30T15:19:10,HUMAN_OBSERVATION,iNaturalist,Observations,357228679,34395,GBIF
"Bradypus variegatus infuscatus Wagler, 1831",-72.864245,-3.482797,Peru,Loreto,2022-07-24T16:16:29,HUMAN_OBSERVATION,iNaturalist,Observations,364558359,74303,GBIF
"Bradypus variegatus Schinz, 1825",-84.628587,10.48072,Costa Rica,Alajuela,2022-08-02T15:56:35,HUMAN_OBSERVATION,iNaturalist,Observations,129229194,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.91183,10.604299,Costa Rica,Alajuela,2022-08-07T14:22:07,HUMAN_OBSERVATION,iNaturalist,Observations,129894423,31179,GBIF
"Bradypus variegatus Schinz, 1825",-84.628505,10.481083,Costa Rica,Alajuela,2022-08-02T15:51:50,HUMAN_OBSERVATION,iNaturalist,Observations,129229134,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.142611,9.382113,Costa Rica,Puntarenas,2022-08-06T09:45:59,HUMAN_OBSERVATION,iNaturalist,Observations,129768765,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.654083,10.468592,Costa Rica,Alajuela,2022-08-06T15:58:56,HUMAN_OBSERVATION,iNaturalist,Observations,129779267,4,GBIF
"Bradypus variegatus Schinz, 1825",-83.913545,10.173438,Costa Rica,Limón,2022-08-05T09:26:30,HUMAN_OBSERVATION,iNaturalist,Observations,129626558,4,GBIF
"Bradypus variegatus Schinz, 1825",-82.6107,9.613053,Costa Rica,Limón,2022-08-02T17:00,HUMAN_OBSERVATION,iNaturalist,Observations,129779741,31227,GBIF
"Bradypus variegatus Schinz, 1825",-82.825562,9.736012,Costa Rica,Limón,2022-08-10T11:35:24,HUMAN_OBSERVATION,iNaturalist,Observations,130753193,4,GBIF
"Bradypus variegatus Schinz, 1825",-79.633828,9.050336,Panama,Panamá,2022-08-08T11:36:43,HUMAN_OBSERVATION,iNaturalist,Observations,130203579,4,GBIF
"Bradypus variegatus Schinz, 1825",-79.544999,8.995381,Panama,Panamá,2022-08-14T14:56:20,HUMAN_OBSERVATION,iNaturalist,Observations,131018577,548,GBIF
"Bradypus variegatus Schinz, 1825",-84.128174,10.412467,Costa Rica,Heredia,2022-08-07T15:42:51,HUMAN_OBSERVATION,iNaturalist,Observations,129914099,NA,GBIF
"Bradypus variegatus Schinz, 1825",-69.17482,-12.592703,Peru,Madre de Dios,2022-08-22T12:37:20,HUMAN_OBSERVATION,iNaturalist,Observations,132076958,NA,GBIF
"Bradypus variegatus Schinz, 1825",-82.835033,9.73163,Costa Rica,Limón,2022-08-05T09:09,HUMAN_OBSERVATION,iNaturalist,Observations,129835311,61,GBIF
"Bradypus variegatus Schinz, 1825",-77.873321,8.386937,Panama,Darién,2022-08-22T07:48:23,HUMAN_OBSERVATION,iNaturalist,Observations,131919588,6,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-35.014464,-7.9244,Brazil,Pernambuco,2022-08-13T22:04,HUMAN_OBSERVATION,iNaturalist,Observations,130875896,NA,GBIF
"Bradypus variegatus Schinz, 1825",-70.34005,-3.914002,Peru,Loreto,2022-08-15T12:09:20,HUMAN_OBSERVATION,iNaturalist,Observations,131299518,46385,GBIF
"Bradypus variegatus Schinz, 1825",-79.717737,9.12582,Panama,Colón,2022-08-15T09:58:43,HUMAN_OBSERVATION,iNaturalist,Observations,131252931,449,GBIF
"Bradypus variegatus brasiliensis Blainville, 1840",-41.846675,-20.419087,Brazil,Minas Gerais,2022-08-19T14:18:21,HUMAN_OBSERVATION,iNaturalist,Observations,131513574,4,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-35.626912,-9.546788,Brazil,Alagoas,2022-08-17T09:16,HUMAN_OBSERVATION,iNaturalist,Observations,131331971,31,GBIF
"Bradypus variegatus Schinz, 1825",-83.873524,9.294753,Costa Rica,Puntarenas,2022-08-24T10:18,HUMAN_OBSERVATION,iNaturalist,Observations,132148097,25,GBIF
"Bradypus variegatus Schinz, 1825",-79.545197,8.995845,Panama,Panamá,2022-08-16T12:11:26,HUMAN_OBSERVATION,iNaturalist,Observations,131154134,5,GBIF
"Bradypus variegatus Schinz, 1825",-82.733594,9.648808,Costa Rica,Limón,2022-08-21T08:54:46,HUMAN_OBSERVATION,iNaturalist,Observations,131793895,5901,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-35.758797,-9.614531,Brazil,Alagoas,2022-08-19T08:06,HUMAN_OBSERVATION,iNaturalist,Observations,131615948,15,GBIF
"Bradypus variegatus Schinz, 1825",-84.144338,9.383341,Costa Rica,Puntarenas,2022-08-20T12:35:18,HUMAN_OBSERVATION,iNaturalist,Observations,131665842,NA,GBIF
"Bradypus variegatus Schinz, 1825",-70.343575,-3.81435,Peru,Loreto,2022-08-09T11:47:48,HUMAN_OBSERVATION,iNaturalist,Observations,131694027,4,GBIF
"Bradypus variegatus Schinz, 1825",-46.519443,-23.495176,Brazil,São Paulo,2022-08-27T12:16:18,HUMAN_OBSERVATION,iNaturalist,Observations,132692005,200,GBIF
"Bradypus variegatus Schinz, 1825",-85.240105,10.862768,Costa Rica,Alajuela,2022-08-07T07:18,HUMAN_OBSERVATION,iNaturalist,Observations,132894592,56,GBIF
"Bradypus variegatus Schinz, 1825",-69.174507,-12.595008,Peru,Madre de Dios,2022-08-22T13:42:57,HUMAN_OBSERVATION,iNaturalist,Observations,132077035,NA,GBIF
"Bradypus variegatus Schinz, 1825",-83.591404,8.473232,Costa Rica,Puntarenas,2022-08-24T09:01,HUMAN_OBSERVATION,iNaturalist,Observations,132355861,NA,GBIF
"Bradypus variegatus Schinz, 1825",-63.070003,-17.766695,Bolivia (Plurinational State of),Santa Cruz,2022-08-15T17:17,HUMAN_OBSERVATION,iNaturalist,Observations,132638118,NA,GBIF
"Bradypus variegatus Schinz, 1825",-79.649168,9.077609,Panama,Panamá,2022-08-22T04:35,HUMAN_OBSERVATION,iNaturalist,Observations,132818329,210,GBIF
"Bradypus variegatus Schinz, 1825",-76.681776,8.491085,Colombia,Antioquia,2022-08-24T14:05,HUMAN_OBSERVATION,iNaturalist,Observations,132914811,15348,GBIF
"Bradypus variegatus Schinz, 1825",-75.546562,10.42216,Colombia,Bolívar,2022-08-19T23:24:12,HUMAN_OBSERVATION,iNaturalist,Observations,133225781,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.145031,9.390765,Costa Rica,Puntarenas,2022-08-28T15:17,HUMAN_OBSERVATION,iNaturalist,Observations,132723813,NA,GBIF
"Bradypus variegatus Schinz, 1825",-79.633913,9.04974,Panama,Panamá,2022-08-28T10:56,HUMAN_OBSERVATION,iNaturalist,Observations,132688766,199,GBIF
"Bradypus variegatus Schinz, 1825",-46.702514,-23.587912,Brazil,São Paulo,2022-08-27T07:48,HUMAN_OBSERVATION,iNaturalist,Observations,133366671,240,GBIF
"Bradypus variegatus Schinz, 1825",-73.663256,-4.609401,Peru,Loreto,2022-08-01T21:29,HUMAN_OBSERVATION,iNaturalist,Observations,132045511,122,GBIF
"Bradypus variegatus Schinz, 1825",-84.142555,9.38213,Costa Rica,Puntarenas,2022-08-17T10:13:08,HUMAN_OBSERVATION,iNaturalist,Observations,134118576,32,GBIF
"Bradypus variegatus Schinz, 1825",-84.142868000000007,9.384293,Costa Rica,Puntarenas,2022-08-06,HUMAN_OBSERVATION,NA,NA,NA,3,GBIF
"Bradypus variegatus Schinz, 1825",-84.14283,9.382178,Costa Rica,Puntarenas,2022-08-10,HUMAN_OBSERVATION,NA,NA,NA,8,GBIF
"Bradypus variegatus Schinz, 1825",-84.143112,9.38453,Costa Rica,Puntarenas,2022-08-10,HUMAN_OBSERVATION,NA,NA,NA,12,GBIF
"Bradypus variegatus Schinz, 1825",-84.154198,9.399093,Costa Rica,Puntarenas,2022-08-09,HUMAN_OBSERVATION,NA,NA,NA,4,GBIF
"Bradypus variegatus Schinz, 1825",-84.688142,10.496228,Costa Rica,Alajuela,2022-08-08T14:53:55,HUMAN_OBSERVATION,iNaturalist,Observations,134866623,4,GBIF
"Bradypus variegatus Schinz, 1825",-63.245614,-17.768622,Bolivia (Plurinational State of),Santa Cruz,2022-08-14T15:37,HUMAN_OBSERVATION,iNaturalist,Observations,132706896,NA,GBIF
"Bradypus variegatus Schinz, 1825",-78.892044,0.025173,Ecuador,Pichincha,2022-08-10T11:36,HUMAN_OBSERVATION,iNaturalist,Observations,139069031,1280,GBIF
"Bradypus variegatus brasiliensis Blainville, 1840",-41.91841,-18.886334,Brazil,Minas Gerais,2022-08-07T09:36,HUMAN_OBSERVATION,iNaturalist,Observations,139864488,203,GBIF
"Bradypus variegatus Schinz, 1825",-84.700836,10.513372,Costa Rica,Alajuela,2022-08-28T07:43,HUMAN_OBSERVATION,iNaturalist,Observations,140816282,4,GBIF
"Bradypus variegatus Schinz, 1825",-84.14428,9.382013,Costa Rica,Puntarenas,2022-08-13T12:43:05,HUMAN_OBSERVATION,iNaturalist,Observations,140090884,4,GBIF
"Bradypus variegatus Schinz, 1825",-73.920633,11.301644,Colombia,Magdalena,2022-08-21T13:31:49,HUMAN_OBSERVATION,iNaturalist,Observations,143708968,108,GBIF
"Bradypus variegatus Schinz, 1825",-75.812505,4.420823,Colombia,Quindío,2022-08-20T20:53,HUMAN_OBSERVATION,iNaturalist,Observations,142852343,17,GBIF
"Bradypus variegatus Schinz, 1825",-83.727592,9.192313,Costa Rica,Puntarenas,2022-08-10T11:26:41,HUMAN_OBSERVATION,iNaturalist,Observations,146582536,6,GBIF
"Bradypus variegatus Schinz, 1825",-84.642681,10.467834,Costa Rica,Alajuela,2022-08-25T17:30,HUMAN_OBSERVATION,iNaturalist,Observations,147465075,2168,GBIF
"Bradypus variegatus Schinz, 1825",-46.544257,-24.031068,Brazil,São Paulo,2022-08-15,HUMAN_OBSERVATION,iNaturalist,Observations,148603552,202,GBIF
"Bradypus variegatus Schinz, 1825",-79.555171,8.94173,Panama,Panamá,2022-08-10T17:23,HUMAN_OBSERVATION,iNaturalist,Observations,149948960,4,GBIF
"Bradypus variegatus Schinz, 1825",-84.143311,9.383786,Costa Rica,Puntarenas,2022-08-24T11:40,HUMAN_OBSERVATION,iNaturalist,Observations,150865804,NA,GBIF
"Bradypus variegatus Schinz, 1825",-42.772976,-22.449813,Brazil,Rio de Janeiro,2022-08-09T14:28,HUMAN_OBSERVATION,iNaturalist,Observations,151634705,208,GBIF
"Bradypus variegatus Schinz, 1825",-42.772976,-22.449813,Brazil,Rio de Janeiro,2022-08-08T11:14,HUMAN_OBSERVATION,iNaturalist,Observations,151599800,208,GBIF
"Bradypus variegatus Schinz, 1825",-84.65248,10.47073,Costa Rica,Alajuela,2022-08-08T15:43,HUMAN_OBSERVATION,iNaturalist,Observations,171568247,253,GBIF
"Bradypus variegatus Schinz, 1825",-84.65248,10.47073,Costa Rica,Alajuela,2022-08-08T13:30,HUMAN_OBSERVATION,iNaturalist,Observations,171568246,253,GBIF
"Bradypus variegatus Schinz, 1825",-83.753428,9.748917,Costa Rica,Cartago,2022-08-24T20:40,HUMAN_OBSERVATION,iNaturalist,Observations,179943654,212090,GBIF
"Bradypus variegatus Schinz, 1825",-73.232593,-4.313898,Peru,Loreto,2022-08-17T06:40:17,HUMAN_OBSERVATION,iNaturalist,Observations,189817513,629,GBIF
"Bradypus variegatus Schinz, 1825",-73.22885,-4.310103,Peru,Loreto,2022-08-17T08:11:19,HUMAN_OBSERVATION,iNaturalist,Observations,189817308,117,GBIF
"Bradypus variegatus Schinz, 1825",-73.23356,-4.321195,Peru,Loreto,2022-08-16T07:05:40,HUMAN_OBSERVATION,iNaturalist,Observations,192784308,571,GBIF
"Bradypus variegatus Schinz, 1825",-73.225519,-4.324559,Peru,Loreto,2022-08-16T06:20:41,HUMAN_OBSERVATION,iNaturalist,Observations,193184162,1013,GBIF
"Bradypus variegatus Schinz, 1825",-84.65438,10.47132,Costa Rica,Alajuela,2022-08-27T14:00:53,HUMAN_OBSERVATION,iNaturalist,Observations,199080702,3,GBIF
"Bradypus variegatus Schinz, 1825",-79.695258,9.128367,Panama,Colón,2022-08-21T15:43,HUMAN_OBSERVATION,iNaturalist,Observations,219194633,4,GBIF
"Bradypus variegatus Schinz, 1825",-84.155205,9.398062,Costa Rica,Puntarenas,2022-08-23T08:12:33,HUMAN_OBSERVATION,iNaturalist,Observations,264658217,3,GBIF
"Bradypus variegatus Schinz, 1825",-76.733086,8.172274,Colombia,Antioquia,2022-08-13T17:37:33,HUMAN_OBSERVATION,iNaturalist,Observations,273482055,211,GBIF
"Bradypus variegatus Schinz, 1825",-84.651497,10.47105,Costa Rica,Alajuela,2022-08-10T12:58,HUMAN_OBSERVATION,iNaturalist,Observations,308022150,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.155686,9.420708,Costa Rica,Puntarenas,2022-08-19T10:35:42,HUMAN_OBSERVATION,iNaturalist,Observations,319388705,4,GBIF
"Bradypus variegatus Schinz, 1825",-84.155783,9.420678,Costa Rica,Puntarenas,2022-08-20T16:01:21,HUMAN_OBSERVATION,iNaturalist,Observations,330375349,4,GBIF
"Bradypus variegatus Schinz, 1825",-44.705015,-23.332456,Brazil,Rio de Janeiro,2022-08-23T21:31,HUMAN_OBSERVATION,iNaturalist,Observations,335986986,244,GBIF
"Bradypus variegatus brasiliensis Blainville, 1840",-44.709793,-23.169589,Brazil,Rio de Janeiro,2022-08-21T18:33,HUMAN_OBSERVATION,iNaturalist,Observations,335968156,31,GBIF
"Bradypus variegatus Schinz, 1825",-76.184877,-0.013228,Ecuador,Sucumbios,2022-08-24T16:41,HUMAN_OBSERVATION,iNaturalist,Observations,343191758,8,GBIF
"Bradypus variegatus brasiliensis Blainville, 1840",-40.311468,-20.330042,Brazil,Espírito Santo,2022-09-07T09:40,HUMAN_OBSERVATION,iNaturalist,Observations,134074814,205,GBIF
"Bradypus variegatus Schinz, 1825",-79.649249,9.077707,Panama,Panamá,2022-09-04T13:12:35,HUMAN_OBSERVATION,iNaturalist,Observations,133664195,35,GBIF
"Bradypus variegatus Schinz, 1825",-79.649162,9.077744,Panama,Panamá,2022-09-07T07:35:06,HUMAN_OBSERVATION,iNaturalist,Observations,134032720,5,GBIF
"Bradypus variegatus Schinz, 1825",-80.139297,8.621655,Panama,Coclé,2022-09-11T16:19:32,HUMAN_OBSERVATION,iNaturalist,Observations,134810618,6,GBIF
"Bradypus variegatus Schinz, 1825",-79.546295,8.993603,Panama,Panamá,2022-09-05T12:24:04,HUMAN_OBSERVATION,iNaturalist,Observations,133884379,446,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-34.845641,-7.137316,Brazil,Paraíba,2022-09-12T12:00,HUMAN_OBSERVATION,iNaturalist,Observations,134738698,17,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-35.686422,-9.54207,Brazil,Alagoas,2022-09-07T15:09,HUMAN_OBSERVATION,iNaturalist,Observations,134673166,9545,GBIF
"Bradypus variegatus Schinz, 1825",-84.142922,9.384833,Costa Rica,Puntarenas,2022-09-09T13:14:02,HUMAN_OBSERVATION,iNaturalist,Observations,134366267,53,GBIF
"Bradypus variegatus Schinz, 1825",-75.632195,8.315745,Colombia,Córdoba,2022-09-14T11:04:57,HUMAN_OBSERVATION,iNaturalist,Observations,135074148,5,GBIF
"Bradypus variegatus Schinz, 1825",-82.145744,9.253933,Panama,Bocas del Toro,2022-09-13T16:19:52,HUMAN_OBSERVATION,iNaturalist,Observations,135111256,82,GBIF
"Bradypus variegatus Schinz, 1825",-82.460182,9.290619,Panama,Bocas del Toro,2022-09-19T15:12,HUMAN_OBSERVATION,iNaturalist,Observations,135798567,64,GBIF
"Bradypus variegatus Schinz, 1825",-83.873567,9.294873,Costa Rica,Puntarenas,2022-09-19T09:42,HUMAN_OBSERVATION,iNaturalist,Observations,135704924,8,GBIF
"Bradypus variegatus Schinz, 1825",-82.460215,9.29061,Panama,Bocas del Toro,2022-09-21T16:02,HUMAN_OBSERVATION,iNaturalist,Observations,136087417,15,GBIF
"Bradypus variegatus Schinz, 1825",-80.116667,8.616667,Panama,Coclé,2022-09-25T13:22,HUMAN_OBSERVATION,iNaturalist,Observations,136517483,1120,GBIF
"Bradypus variegatus Schinz, 1825",-76.665898,7.772714,Colombia,Antioquia,2022-09-15T07:30,HUMAN_OBSERVATION,iNaturalist,Observations,135614415,61,GBIF
"Bradypus variegatus Schinz, 1825",-73.090637,7.07081,Colombia,Santander,2022-09-18T14:59:29,HUMAN_OBSERVATION,iNaturalist,Observations,135998658,198,GBIF
"Bradypus variegatus Schinz, 1825",-76.672335,7.778794,Colombia,Antioquia,2022-09-14T16:14,HUMAN_OBSERVATION,iNaturalist,Observations,135614411,61,GBIF
"Bradypus variegatus Schinz, 1825",-70.355707,-3.788679,Colombia,Amazonas,2022-09-18T15:56,HUMAN_OBSERVATION,iNaturalist,Observations,135965565,31,GBIF
"Bradypus variegatus Schinz, 1825",-76.66761,7.77492,Colombia,Antioquia,2022-09-15T07:28,HUMAN_OBSERVATION,iNaturalist,Observations,136583426,288,GBIF
"Bradypus variegatus Schinz, 1825",-76.66761,7.77492,Colombia,Antioquia,2022-09-14T16:11,HUMAN_OBSERVATION,iNaturalist,Observations,136583433,288,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-34.844802,-7.137338,Brazil,Paraíba,2022-09-24T07:14,HUMAN_OBSERVATION,iNaturalist,Observations,136351115,4,GBIF
"Bradypus variegatus Schinz, 1825",-82.832978,9.734628,Costa Rica,Limón,2022-09-22T21:57,HUMAN_OBSERVATION,iNaturalist,Observations,136352035,617,GBIF
"Bradypus variegatus Schinz, 1825",-84.004737,10.433798,Costa Rica,Heredia,2022-09-15T08:31,HUMAN_OBSERVATION,iNaturalist,Observations,136458612,89,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-34.843804,-7.137229,Brazil,Paraíba,2022-09-16T11:19,HUMAN_OBSERVATION,iNaturalist,Observations,136868753,31,GBIF
"Bradypus variegatus Schinz, 1825",-83.653717,9.894355,Costa Rica,Cartago,2022-09-08T14:43:50,HUMAN_OBSERVATION,iNaturalist,Observations,136100668,5,GBIF
"Bradypus variegatus Schinz, 1825",-43.042539,-22.547044,Brazil,Rio de Janeiro,2022-09-30T10:33:24,HUMAN_OBSERVATION,iNaturalist,Observations,137033113,49,GBIF
"Bradypus variegatus Schinz, 1825",-82.456078,9.289937,Panama,Bocas del Toro,2022-09-28T09:32:12,HUMAN_OBSERVATION,iNaturalist,Observations,137137508,27,GBIF
"Bradypus variegatus Schinz, 1825",-70.398449,-3.836578,Colombia,Amazonas,2022-09-27T10:51:46,HUMAN_OBSERVATION,iNaturalist,Observations,137537799,1952,GBIF
"Bradypus variegatus Schinz, 1825",-66.990211,10.378898,Venezuela (Bolivarian Republic of),Miranda,2022-09-02T17:18,HUMAN_OBSERVATION,iNaturalist,Observations,137643899,2,GBIF
"Bradypus variegatus Schinz, 1825",-76.421915,-0.497839,Ecuador,Orellana,2022-09-24,HUMAN_OBSERVATION,iNaturalist,Observations,138216775,133,GBIF
"Bradypus variegatus Schinz, 1825",-79.649168,9.077609,Panama,Panamá,2022-09-19T07:19,HUMAN_OBSERVATION,iNaturalist,Observations,138952889,37,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-35.762558,-9.612175,Brazil,Alagoas,2022-09-22T07:35,HUMAN_OBSERVATION,iNaturalist,Observations,138511309,291,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-35.761953,-9.611985,Brazil,Alagoas,2022-09-22T07:20,HUMAN_OBSERVATION,iNaturalist,Observations,138509863,61,GBIF
"Bradypus variegatus Schinz, 1825",-83.611138,8.808773,Costa Rica,Puntarenas,2022-09-07T15:18:52,HUMAN_OBSERVATION,iNaturalist,Observations,141975702,7,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-34.873759,-7.111089,Brazil,Paraíba,2022-09-08T08:20:04,HUMAN_OBSERVATION,iNaturalist,Observations,142544421,254,GBIF
"Bradypus variegatus Schinz, 1825",-82.688844,9.637409,Costa Rica,Limón,2022-09-19T03:23:13,HUMAN_OBSERVATION,iNaturalist,Observations,144327530,1556,GBIF
"Bradypus variegatus Schinz, 1825",-73.087807,7.067405,Colombia,Santander,2022-09-30T10:24,HUMAN_OBSERVATION,iNaturalist,Observations,137099498,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.124108,9.376111,Costa Rica,Puntarenas,2022-09-12T23:47,HUMAN_OBSERVATION,iNaturalist,Observations,144289726,66,GBIF
"Bradypus variegatus Schinz, 1825",-75.320404,10.541152,Colombia,Bolívar,2022-09-27,MATERIAL_SAMPLE,Promigas S.A E.S.P (Promigas),NA,NA,NA,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-39.137878,-16.358946,Brazil,Bahia,2022-09-20T08:50:17,HUMAN_OBSERVATION,iNaturalist,Observations,135900903,NA,GBIF
"Bradypus variegatus Schinz, 1825",-48.237012,-18.910622,Brazil,Minas Gerais,2022-09-25T12:25,HUMAN_OBSERVATION,iNaturalist,Observations,165502277,206,GBIF
"Bradypus variegatus Schinz, 1825",-60.021731,-3.119009,Brazil,Amazonas,2022-09-10T16:14,HUMAN_OBSERVATION,iNaturalist,Observations,166260457,31060,GBIF
"Bradypus variegatus Schinz, 1825",-79.69812,9.116171,Panama,Colón,2022-09-25T20:24:21,HUMAN_OBSERVATION,iNaturalist,Observations,170157828,NA,GBIF
"Bradypus variegatus Schinz, 1825",-73.924978,-5.583777,Peru,Loreto,2022-09-20T11:15:09,HUMAN_OBSERVATION,iNaturalist,Observations,145079318,14723,GBIF
"Bradypus variegatus Schinz, 1825",-43.403882,-22.940677,Brazil,Rio de Janeiro,2022-09-01T09:09,HUMAN_OBSERVATION,iNaturalist,Observations,181247132,472,GBIF
"Bradypus variegatus Schinz, 1825",-84.680467,10.461318,Costa Rica,Alajuela,2022-09-25T14:22:41,HUMAN_OBSERVATION,iNaturalist,Observations,203523213,1665,GBIF
"Bradypus variegatus Schinz, 1825",-76.745475,7.856966,Colombia,Antioquia,2022-09-22T09:12,HUMAN_OBSERVATION,iNaturalist,Observations,206678512,2,GBIF
"Bradypus variegatus Schinz, 1825",-79.506732,9.105511,Panama,Panamá,2022-09-03T14:41,HUMAN_OBSERVATION,iNaturalist,Observations,283202666,27271,GBIF
"Bradypus variegatus Schinz, 1825",-80.116123,8.66353,Panama,Coclé,2022-09-17T11:41,HUMAN_OBSERVATION,iNaturalist,Observations,302207620,701,GBIF
"Bradypus variegatus Schinz, 1825",-79.649153,9.077693,Panama,Panamá,2022-09-07T06:56,HUMAN_OBSERVATION,iNaturalist,Observations,210640619,NA,GBIF
"Bradypus variegatus Schinz, 1825",-67.06338,-0.129645,Brazil,Amazonas,2022-09-02T15:13:39,HUMAN_OBSERVATION,iNaturalist,Observations,134037830,105,GBIF
"Bradypus variegatus Schinz, 1825",-84.165199,9.400728,Costa Rica,Puntarenas,2022-09-25T06:34:03,HUMAN_OBSERVATION,iNaturalist,Observations,334372395,12,GBIF
"Bradypus variegatus infuscatus Wagler, 1831",-73.412624,-4.567049,Peru,Loreto,2022-09-02T07:45:20,HUMAN_OBSERVATION,iNaturalist,Observations,167501625,5562,GBIF
"Bradypus variegatus Schinz, 1825",-84.724194,10.488582,Costa Rica,Alajuela,2022-10-02T10:55:06,HUMAN_OBSERVATION,iNaturalist,Observations,137328702,2000,GBIF
"Bradypus variegatus Schinz, 1825",-46.703642,-23.58742,Brazil,São Paulo,2022-10-02T17:08,HUMAN_OBSERVATION,iNaturalist,Observations,137349469,49,GBIF
"Bradypus variegatus Schinz, 1825",-43.065255,-22.545116,Brazil,Rio de Janeiro,2022-10-06T11:57,HUMAN_OBSERVATION,iNaturalist,Observations,137821557,31,GBIF
"Bradypus variegatus Schinz, 1825",-75.543838,7.918995,Colombia,Córdoba,2022-10-04T14:40:13,HUMAN_OBSERVATION,iNaturalist,Observations,138181657,204,GBIF
"Bradypus variegatus Schinz, 1825",-84.136988,9.392318,Costa Rica,Puntarenas,2022-10-05T09:00,HUMAN_OBSERVATION,iNaturalist,Observations,138073570,471,GBIF
"Bradypus variegatus Schinz, 1825",-82.23888,8.719859,Panama,Chiriquí,2022-10-14T09:52,HUMAN_OBSERVATION,iNaturalist,Observations,138766353,409,GBIF
"Bradypus variegatus Schinz, 1825",-79.651908,9.077617,Panama,Panamá,2022-10-16T11:17:31,HUMAN_OBSERVATION,iNaturalist,Observations,139178622,12,GBIF
"Bradypus variegatus Schinz, 1825",-83.810974,9.224141,Costa Rica,Puntarenas,2022-10-11T10:03,HUMAN_OBSERVATION,iNaturalist,Observations,138573943,32,GBIF
